0;270
300;270
450;270
600;270
900;489.684634
922;1014.25248
1050;1014.25248
1200;1014.25248
1350;1924.617648
1500;1924.617648
1501;2732.624058
1502;3058.335738
1607;3173.28297
1633;3173.28297
1650;3173.28297
1700;3173.28297
1757;3173.28297
1800;3173.28297
1801;3480.99499
1802;3939.28219
1810;4059.17995
1837.31081637317;4059.17995
1850;4059.17995
2100;4059.17995
2101;5403.41055
2102;5636.32575
2110;5641.51503
2281;5641.51503
2400;5641.51503
2401;7176.86784
2402;7186.23664
2410;7184.9392
2700;7184.9392
2701;8467.12466999999
2702;7838.55826999999
2850;7811.31490999999
3000;7811.31490999999
3001;7796.64256
3002;7816.06896
3150;7965.11304
3300;7965.11304
3301;7448.93362
3302;7716.97566
3353;7870.14864
3391;7870.14864
3450;7870.14864
3499;7870.14864
3532;7870.14864
3600;7870.14864
3601;7773.52132
3602;8610.99252
3610;8764.01442
3637.31081637309;8764.01442
3649;8764.01442
3900;8764.01442
3901;9917.59
3902;9897.8164
3903;10022.8708
3910;10095.5143
4200;10095.5143
4201;10842.4145
4202;11428.8665
4203;11515.8137
4319;11537.0276
4500;11537.0276
4501;11456.5242
4502;13396.7146
4503;13441.1338
4510;13503.0367
4800;13503.0367
4801;13142.2845
4802;14357.7325
4803;14144.3625
5010;14162.817
5100;14162.817
5101;14933.2416
5102;14887.8304
5103;14679.0596
5182;14683.5605
5188;14683.5605
5189;14683.5605
5301;14683.5605
5355;14683.5605
5395;14683.5605
5400;14683.5605
5401;16909.0295
5402;16376.7495
5403;16693.6061
5410;16710.1625
5437.31081637317;16710.1625
5700;16710.1625
5701;17280.8164
5702;18326.808
5703;19443.392
5710;19530.9773
5917;19530.9773
6000;19530.9773
6001;20155.9526
6002;22285.6338
6003;24433.4578
6010;24481.0291
6300;24481.0291
6301;24725.1837
6302;28717.2657
6303;29777.5493
6600;29917.6604
6601;29355.8143
6602;31936.8563
6603;31375.7419
6750;31571.8456
6899;31571.8456
6900;33294.2104
6901;35761.8195
6902;33024.3035
6903;33956.3239
6971;34009.1467
7040;34009.1467
7187;34009.1467
7199;34009.1467
7200;37766.9735
7201;39972.421
7202;38126.6382
7203;38929.8806
7210;38964.4865
7237.31081637317;38964.4865
7386;38964.4865
7499;38964.4865
7500;39900.4345
7501;39447.1197
7502;39293.9285
7503;38914.2357
7510;39012.5913
7537.31081637317;39012.5913
7799;39012.5913
7800;39581.4193
7801;37233.6339
7802;37311.2339
7803;36628.2998999999
7808;36946.6851
8100;36946.6851
8101;37116.8348
8102;38816.1448
8103;38086.2548
8110;38354.6033
8399;38354.6033
8400;38993.1113
8401;38022.9714999999
8403;39050.8575
8445;39742.2057
8550;39742.2057
8699;39742.2057
8700;40891.0417
8701;43081.7573
8702;44468.7593
8703;46213.9153
8803;46741.7458
8811;46741.7458
8850;46741.7458
8961;46741.7458
8999;46741.7458
9000;48383.2298
9001;53727.6798
9002;56311.6718
9003;54910.2998
9010;55291.7021
9074.50434759627;55291.7021
9235;55291.7021
9299;55291.7021
9300;55670.9381
9301;60913.6261
9303;59807.5520999999
9310;59972.9442999999
9385;59972.9442999999
9600;59972.9442999999
9601;62259.9382999999
9603;63332.0143
9608;64917.0083
9610;64917.0083
9900;64917.0083
9901;68066.6323
9903;67729.0303
9910;71654.6162
9937.31081637317;71654.6162
10200;71654.6162
10201;72429.6661999999
10203;74685.1261999999
10283;75730.8318999999
10350;75730.8318999999
10500;75730.8318999999
10501;75467.1669
10503;79210.8369
10510;82385.4492
10581;82385.4492
10656;82385.4492
10800;82385.4492
10801;82756.7791999999
10803;85688.5651999999
10950;86121.8370999999
11100;86121.8370999999
11101;85997.6171
11103;87360.7991
11104;86550.3525
11258;87521.1525
11400;87521.1525
11401;93385.2105
11403;96488.2505
11404;97315.6819
11408;97415.1859
11526;97415.1859
11676;97415.1859
11700;97415.1859
11701;94449.5659
11703;97405.1059
11704;97166.61
11737.3108163731;97514.2739999999
11774.5043475962;97514.2739999999
11811.6978788193;97514.2739999999
12000;97514.2739999999
12001;97811.2009999999
12003;96435.5789999998
12004;96869.7493999998
12046;98557.2853999999
12241;98557.2853999999
12300;98557.2853999999
12301;102479.1464
12302;104456.0104
12303;105422.9624
12305;105364.88
12310;105980.048
12454;105980.048
12600;105980.048
12601;105039.808
12602;101216.071
12603;102049.015
12605;102107.5159
12610;103426.8439
12900;103426.8439
12901;103294.3479
12902;104558.3439
12903;106314.4479
12905;106186.4706
13058;106254.1026
13200;106254.1026
13201;108013.7026
13202;115668.0736
13203;119479.3216
13205;119524.3684
13500;119886.8644
13501;122249.7604
13502;124312.9754
13503;122307.7694
13505;122316.0638
13800;122662.1918
13801;118415.2478
13802;109696.8258
13803;109667.5378
13805;109611.5641
13950;112833.6121
14100;112833.6121
14101;111138.1881
14102;114039.4391
14103;122745.1291
14105;122707.3102
14113;124476.8302
14127;124476.8302
14218;124476.8302
14224;124476.8302
14250;124476.8302
14400;124476.8302
14401;123360.5262
14402;129046.7822
14403;126152.8702
14405;126031.9804
14410;121626.4924
14437.3108163731;121626.4924
14700;121626.4924
14701;123713.4844
14702;123009.4214
14703;123798.5034
14706;124093.0545
14710;124273.7265
14918;124273.7265
15000;124273.7265
15001;124229.4065
15002;128448.2945
15003;130929.4025
15006;131562.7307
15068;132278.3627
15150;132278.3627
15300;132278.3627
15301;131253.3067
15302;132057.9167
15303;134939.3407
15306;134875.4938
15310;139138.3738
15600;139138.3738
15601;143008.5658
15602;137391.8938
15603;126242.6298
15606;126100.6573
15730;123408.7693
15750;123408.7693
15880;123408.7693
15900;123408.7693
15901;119724.9613
15902;120369.2793
15903;120605.5993
15905;119799.1728
15992;118534.3248
16050;118534.3248
16063;118534.3248
16200;118534.3248
16201;127513.9728
16202;132777.2978
16203;132912.5938
16205;133032.4288
16210;129752.8768
16213;129752.8768
16500;129752.8768
16501;127571.8208
16502;134262.1098
16503;132397.5338
16505;134199.39
16533;137292.078
16628;137292.078
16650;137292.078
16683;137292.078
16800;137292.078
16801;137595.134
16802;133812.97
16803;131977.29
16804;138357.118
16805;138289.8664
16810;143087.3704
16837.3108163731;143087.3704
16867;143087.3704
17100;143087.3704
17101;140158.7304
17102;152111.4354
17103;153816.6914
17104;153127.6674
17105;152906.9181
17110;147071.6061
17277;147071.6061
17370;147071.6061
17400;147071.6061
17401;149549.6061
17402;149652.8491
17403;146813.0891
17405;145083.2911
17520;149555.6431
17550;149555.6431
17700;149555.6431
17701;152106.3631
17702;151489.7911
17703;148595.6551
17705;150608.0991
17707;148556.5311
17774.5043475962;147900.1098
17780;147900.1098
17802.3994960135;147900.1098
17811.6978788193;147900.1098
17816.3470702222;147900.1098
17836;147900.1098
17888;147900.1098
18000;147900.1098
18001;146597.5018
18002;135022.9918
18003;133019.9838
18005;133130.9618
18007;126824.7698
18113;126900.0485
18150;126900.0485
18263;126900.0485
18300;126900.0485
18301;123945.2805
18302;138029.2695
18303;137770.9975
18305;136616.5295
18307;136398.6095
18310;136082.966
18355.9075819847;136082.966
18374.5043475962;136082.966
18411.6978788193;136082.966
18458;136082.966
18491;136082.966
18526;136082.966
18600;136082.966
18601;154173.462
18602;149573.127
18603;150717.151
18605;150918.303
18607;152118.399
18608;152000.4522
18610;152000.4522
18641;152000.4522
18769;152000.4522
18900;152000.4522
18901;132549.9562
18902;138755.2992
18903;140823.8272
18905;141431.9592
18907;147823.6392
18910;147745.3419
19200;147745.3419
19201;161536.1899
19202;162265.1189
19203;166186.9669
19205;166656.9749
19207;170604.2549
19350;170570.3564
19378;170570.3564
19384;170570.3564
19414;170570.3564
19500;170570.3564
19501;171313.0124
19503;162440.4674
19505;164361.9954
19507;163655.3874
19510;163602.3594
19574.5043475962;163602.3594
19614;163602.3594
19690;163602.3594
19800;163602.3594
19801;157508.0394
19803;166178.5654
19805;152895.5194
19807;153426.1114
19810;153411.6394
19840;153411.6394
20100;153411.6394
20101;143150.7754
20103;140562.3014
20105;139170.637
20107;136272.445
20400;136267.9441
20401;143343.4641
20403;139931.5001
20405;138047.9625
20407;139649.3385
20411;139906.7025
20467;139906.7025
20700;139906.7025
20701;144605.8385
20703;141696.2285
20705;139127.6457
20707;140664.4617
21000;140571.0282
21001;133900.7882
21003;149118.9822
21005;148860.4778
21007;149367.4538
21145;149271.0233
21150;149271.0233
21300;149271.0233
21301;156489.4713
21302;158069.3443
21303;157965.1363
21305;157935.3135
21307;158366.2575
21330;158350.6569
21472;158350.6569
21600;158350.6569
21601;159155.4729
21602;148873.8489
21603;148929.0729
21605;152991.7637
21607;150779.8757
21610;150787.1198
21900;150787.1198
21901;166469.4398
21902;172788.6328
21903;173322.4128
21905;171176.504
21907;172329.8
22118;172240.8971
22200;172240.8971
22201;157030.8971
22202;156778.3441
22203;157075.4721
22205;162328.0593
22207;161069.7873
22268;160997.3328
22500;160997.3328
22501;156767.3328
22502;156230.2818
22503;155923.6378
22505;153871.2994
22507;154163.0914
22510;154081.4488
22800;154081.4488
22801;153991.4488
22802;155168.6438
22803;155262.8158
22805;155383.395
22807;156164.355
22950;156114.8559
22980;156114.8559
23050;156114.8559
23100;156114.8559
23101;153594.8559
23102;150161.1109
23103;150594.3229
23104;149755.4653
23107;147565.0253
23108;149612.1773
23250;149511.5294
23400;149511.5294
23401;154191.5294
23402;150198.9394
23403;150175.9554
23404;149118.8098
23407;147341.1458
23408;149727.3698
23471;149666.6603
23637;149666.6603
23700;149666.6603
23701;154256.6603
23702;158681.7383
23703;159344.4473
23704;158460.1065
23707;157866.8537
23708;156505.4777
23710;156453.4055
23787;156453.4055
23918;156453.4055
24000;156453.4055
24001;157083.4055
24002;159206.9735
24003;159471.7555
24004;158550.7907
24007;157775.1151
24010;153377.0836
24068;153377.0836
24300;153377.0836
24301;150857.0836
24302;144812.8336
24303;138846.8186
24304;139005.2706
24307;139028.351
24538;142795.2902
24600;142795.2902
24601;144775.2902
24602;143384.0042
24603;141419.5392
24604;143309.8248
24607;143645.0884
24608;144123.8884
24812;144057.9544
24900;144057.9544
24901;144327.9544
24902;145352.1304
24903;143546.5844
24904;143560.2988
24908;143480.44
24978;147956.96248
25200;147956.96248
25201;146696.96248
25202;143791.19448
25203;144319.55148
25204;144797.26508
25208;144785.15788
25350;141911.08852
25500;141911.08852
25501;148661.08852
25502;158040.79652
25503;154702.17752
25504;155599.31992
25508;155694.23292
25719;157952.16126
25800;157952.16126
25801;147602.16126
25802;136984.47526
25803;136934.65026
25804;140160.54706
25808;140227.17026
25810;135870.82163
25820;135870.82163
25970;135870.82163
26100;135870.82163
26101;144060.82163
26102;137677.47763
26103;144426.09763
26105;145543.07363
26108;149642.08183
26110;152583.55078
26132;152583.55078
26400;152583.55078
26401;166443.55078
26402;175498.41078
26403;171780.17778
26405;168212.16018
26408;169609.51418
26550;171396.12575
26646;171396.12575
26650;171396.12575
26700;171396.12575
26701;157356.12575
26702;168604.22775
26703;168486.64075
26705;166428.35515
26707;163398.29315
26708;165887.81315
26793;165857.5988
26811.6978788193;165857.5988
26878;165857.5988
27000;165857.5988
27001;162977.5988
27002;155090.9548
27004;149199.6458
27005;148159.6474
27007;145489.3028
27008;144072.6308
27010;144072.6308
27300;144072.6308
27301;143352.6308
27302;143546.8808
27304;143385.5198
27305;142567.2366
27307;142615.4204
27308;143028.1724
27600;143028.1724
27601;141948.1724
27602;140747.3776
27603;141895.3276
27605;142386.7556
27607;144400.4904
27608;141789.5304
27900;141789.5304
27901;139629.5304
27902;136822.7364
27903;137945.4742
27905;139206.0454
27908;139476.9594
28105;139575.4074
28115;139575.4074
28143;139575.4074
28200;139575.4074
28201;138405.4074
28202;134331.6554
28203;134516.212
28205;139667.1136
28208;140848.2796
28255;143479.4476
28350;143479.4476
28402;143479.4476
28500;143479.4476
28501;143659.4476
28502;150747.5876
28503;148678.6152
28505;163133.4472
28508;160492.5012
28510;159542.5812
28550;159542.5812
28552;159542.5812
28750;159542.5812
28800;159542.5812
28801;147212.5812
28802;150464.3172
28803;151379.1858
28805;152564.3698
28808;151755.7704
28810;152263.8024
29100;152263.8024
29101;151363.8024
29102;153029.5704
29103;154306.1546
29105;153067.2666
29108;152939.077
29198;153114.229
29400;153114.229
29401;176424.229
29402;175844.159
29403;178576.2002
29405;184589.9282
29408;184435.4704
29700;184246.2064
29701;174346.2064
29702;176544.0124
29703;180341.2334
29705;176034.563
29708;175992.1836
30000;175493.8476
30001;165953.8476
30002;165240.3596
30003;161500.8506
30004;161533.089
30005;145189.657
30008;145143.8742
30150;144240.0822
30227;144240.0822
30250;144240.0822
30300;144240.0822
30301;139740.0822
30302;141460.4562
30303;141625.2962
30305;138190.9148
30308;134539.0988
30450;135292.4108
30527;135292.4108
30600;135292.4108
30601;139882.4108
30602;134794.5908
30603;134331.2188
30605;130993.7738
30606;133191.1354
30608;133151.591
30866;129994.487
30900;129994.487
30902;128464.487
30903;131022.132
30905;131413.9688
30906;131218.6408
30908;131199.6064
31016;133987.0144
31200;133987.0144
31201;131737.0144
31202;120220.1644
31203;118806.8414
31205;118678.8414
31206;123806.2014
31208;123766.412
31210;124143.932
31268;124143.932
31500;124143.932
31502;127023.932
31503;128298.0044
31505;127438.0044
31506;125147.3244
31508;125119.9418
31510;124140.3098
31537.3108163731;124140.3098
31800;124140.3098
31802;117390.3098
31803;108318.7578
31805;105793.0238
31806;111568.0238
31808;111554.7798
31950;110858.7798
32003;110858.7798
32100;110858.7798
32102;114728.7798
32103;115536.5618
32105;114782.2888
32106;112928.6888
32108;112908.25678
32137.3108163731;109948.62478
32232;109948.62478
32334;109948.62478
32400;109948.62478
32402;106258.62478
32403;112358.71758
32405;112872.68558
32406;114853.12558
32408;114811.504
32550;117059.968
32700;117059.968
32702;116699.968
32703;113235.7572
32705;114741.3142
32706;138854.6342
32708;138814.90444
32858;130977.70444
32944;130977.70444
32985;130977.70444
33000;130977.70444
33002;132327.70444
33003;134539.16244
33005;145325.62044
33006;139130.00444
33008;139081.572
33010;133214.772
33037.310816373;133214.772
33094;133214.772
33111.6978788192;133214.772
33256;133214.772
33300;133214.772
33302;128264.772
33303;132584.958
33305;129756.782
33306;106554.526
33308;106554.526
33310;103648.99
33600;103648.99
33602;110578.99
33603;107769.4224
33605;109607.4664
33606;115913.1784
33608;115913.1784
33750;122993.8024
33820;122993.8024
33863;122993.8024
33900;122993.8024
33902;118403.8024
33903;114750.7938
33904;115353.2658
33906;110028.1138
33910;110028.1138
34013;107683.8898
34096;107683.8898
34200;107683.8898
34202;106873.8898
34203;107047.095
34204;109143.828
34206;107231.82
34210;107231.82
34500;109715.916
34502;112415.916
34503;110265.6168
34504;107291.9928
34510;107420.0088
34800;110296.3608
34802;115426.3608
34803;115098.13
34804;106889.189
34815;107580.733
35100;97394.8449999999
35102;93974.8449999999
35103;87314.0889999999
35104;82467.5777999999
35119;83737.1537999999
35400;92982.7217999999
35402;87762.7217999999
35403;92008.4947999999
35404;96947.1499999999
35419;96532.3019999999
35550;88992.174
35700;88992.174
35702;90612.174
35703;102916.423
35704;103094.6678
35719;97487.8158
35762;103665.5598
35910;103665.5598
35983;103665.5598
36000;103665.5598
36002;104925.5598
36003;96089.6097999999
36004;90420.3351999999
36010;91317.4031999999
36019;91317.4031999999
36060;93909.2112
36300;93909.2112
36302;94269.2112
36303;89744.0952
36304;88856.301
36310;90744.265
36319;90744.265
36337.3108163731;91424.2329999999
36345;91424.2329999999
36568;91424.2329999999
