0;0
300;0
600;0
900;0
1200;0
1500;0.315789
1800;3.37838
2100;4.94737
2400;5.56757
2700;6.45946
3000;8.26316
3300;9.05263
3600;11.2703
3900;12.4054
4200;14.3684
4500;15.5676
4800;20.1351
5100;22.0789
5400;31.7778
5700;138.895
6000;174.108
6300;190.5
6600;205.556
6900;220.895
7200;235.459
7500;249.622
7800;265.432
8100;280.921
8400;297.946
8700;313.703
9000;329.184
9300;344.784
9600;359.135
9900;374.553
10200;389.865
10500;404.784
10800;419.289
11100;435.605
11400;449.778
11700;463.297
12000;476.053
12300;488.838
12600;501.622
12900;513.895
13200;524.917
13500;536.27
13800;547.684
14100;558.351
14400;569.711
14700;579.676
15000;588.222
15300;598.27
15600;609.158
15900;619
16200;627.054
16500;633.289
16800;640.784
17100;649.784
17400;655.297
17700;662.811
18000;666.316
18300;672.892
18600;677.865
18900;685.054
19200;692.378
19500;699.5
19800;702.892
20100;710.368
20400;713.351
20700;716.622
21000;718.865
21300;723.632
21600;721.194
21900;721.947
22200;723.189
22500;725.158
22800;729.216
23100;731.892
23400;737.405
23700;736.184
24000;735.811
24300;737.789
24600;734.622
24900;728.919
25200;725.316
25500;724.513
25800;727.605
26100;728.811
26400;724.405
26700;723.487
27000;720.5
27300;717.703
27600;713.973
27900;711.784
28200;706.026
28500;695.919
28800;690.297
29100;685.947
29400;684.162
29700;681.108
30000;676.868
30300;670.27
30600;660.139
30900;651.947
31200;644.649
31500;640.351
31800;631.053
32100;623.865
32400;614.026
32700;604.297
33000;595.162
33300;586.444
33600;579.162
33900;568.237
34200;559.083
34500;548.892
34800;536.432
35100;525.054
35400;515.487
35700;505.306
36000;495.184
36300;483.811
36600;469.081
36900;455.194
37200;441.711
37500;428
37800;412.757
38100;399
38400;385.054
38700;372.639
39000;357.5
39300;341.054
39600;325.514
39900;310
40200;294.378
40500;278
40800;261.243
41100;188.514
41400;96.5405
41700;35.7838
42000;31.7368
42300;19.2432
42600;22.4324
42900;21.973
43200;21.4474
43500;19.8108
43800;18.4865
44100;17
44400;15.0526
44700;13.8108
45000;12.7838
45300;12
45600;10.0811
45900;8.75676
46200;8.21053
46500;7.05405
46800;6.27027
47100;5.47368
47400;3.2973
47700;0
48000;0
48300;0
48600;0
48900;0
49200;0
49500;0
86100;0
