0;0
300;0
600;0
900;0
1200;0.026316
1502;2.42105
1802;4.91892
2102;5.02703
2402;5
2702;4.43243
3002;4.46154
3302;6.75
3602;10
3902;12.6053
4202;14.4167
4502;15.3421
4802;16.1081
5101;19.8378
5402;23.5
5702;28.2432
6002;34.8421
6302;39.3243
6602;39.5385
6902;42.8378
7202;40.5676
7502;42.973
7803;51.8684
8103;60.1892
8403;72.9211
8703;82.3784
9003;89.8947
9303;104.892
9603;153.027
9903;254.162
10203;252.703
10503;260.763
10803;267.486
11104;287.711
11404;289.784
11704;297.027
12004;332.184
12305;345
12605;372.486
12905;373.895
13205;381.447
13505;388.658
13805;455.784
14105;492.649
14405;400.868
14706;404.632
15006;419.541
15306;508.351
15606;452.27
15905;425.919
16205;357.595
16505;422.026
16805;521.974
17105;400.405
17405;493.579
17705;450.838
18005;319.459
18305;314.919
18605;339.921
18905;473.081
19205;555.316
19505;540.595
19805;551.649
20105;491.27
20405;524.632
20705;556.649
21005;567.211
21305;576.189
21605;530.108
21905;554.135
22205;527.921
22505;534
22805;550.27
23107;592.919
23407;642.632
23707;614.27
24007;522.189
24307;602.079
24607;612.054
24908;707.297
25208;648.263
25508;695.605
25808;605.324
26108;667.368
26408;706.973
26707;758.838
27007;729.324
27307;737.923
27607;683.528
27908;685.579
28208;740.395
28508;720.605
28808;731.189
29108;734.838
29408;730.895
29708;720.513
30008;701.684
30308;717.378
30608;651.605
30908;709.676
31208;717.541
31508;697.132
31808;682.632
32108;620.973
32408;667.816
32708;504.541
33008;382.316
33308;321.784
33608;469.297
33910;420.459
34210;472.211
34510;532.135
34815;319.929
35119;512.545
35419;355.459
35719;484.162
36019;538.158
36319;552.324
36619;490.973
36919;540.568
37219;564.162
37518;550.595
37818;493.658
38119;556.316
38418;469.297
38719;411.842
39019;403.649
39319;432.243
39619;361.132
39919;258.919
40219;277.471
40520;310.541
40820;313.947
41120;216.243
41420;217.737
41720;219.053
42020;188.722
42320;172.784
42620;211.921
42920;177.111
43220;154.316
43520;137.789
43820;139.892
