0;0
300;0
600;0
900;0
1200;0
1500;0.975
1800;4.36585
2100;5.14286
2400;5.925
2700;6.88095
3000;8.39024
3300;9.275
3600;10.7381
3900;11.3902
4200;12.439
4500;13.35
4800;14.0976
5100;14.878
5400;15.625
5700;16.2619
6000;17.575
6300;17.9024
6600;17.8537
6900;18.4634
7200;19.3659
7500;21.1463
7800;23.7805
8100;26.9024
8400;27.4878
8700;39.225
9000;181.439
9300;268.415
9600;283.341
9900;298.293
10200;312.683
10500;328.2
10800;343.39
11100;359.61
11400;374.488
11700;388.732
12000;402.025
12300;416.024
12601;429.341
12901;441.585
13201;455.5
13501;468.881
13801;481.805
14101;493.6
14401;506
14701;516.825
15001;527.171
15301;540.375
15601;550.725
15901;561.341
16201;571.512
16501;580.537
16801;589.975
17101;600.61
17401;611.049
17701;620.195
18001;629.561
18301;637.756
18601;644.475
18901;651.902
19201;659.537
19501;668.762
19801;675.25
20101;679.122
20401;682.39
20701;688.634
21001;697.366
21301;704.317
21601;713.049
21901;715.85
22201;716.781
22501;694.122
22801;727.927
23101;735.65
23401;742.634
23702;753.881
24002;753.575
24302;610.61
24602;569.219
24902;538.805
25202;534.976
25502;454.175
25802;460
26102;611.244
26402;529.341
26702;540.8
27002;430.857
27302;389.35
27602;423.78
27902;442.439
28202;453.488
28502;408.85
28802;435.951
29102;475.902
29402;553.976
29702;647.683
30002;568.3
30303;491.415
30603;413.8
30902;357.805
31202;320.488
31503;300.488
31803;241.75
32103;247.951
32403;384.659
32703;377.714
33003;571.9
33302;564.95
33602;466.268
33902;463.829
34203;534.4
34503;473
34803;317.325
35102;225.167
35402;316.024
35702;405.195
36003;270.2
36303;255.659
36603;273.75
36903;406.61
37203;384.463
37503;367.575
37803;343.381
38103;350.436
38403;337.293
38703;306.85
39003;291.78
39303;326.561
39604;463.22
39904;548.55
40204;541.195
40504;504.268
40804;483.634
41105;392.625
41405;336.756
41705;263.19
42005;174.4
42305;117.512
42605;78.6585
42905;76.2195
43205;75.2381
43505;63.6829
43805;56.275
