0;3
300;3
600;5
900;7
1200;12
1500;19
1800;19
2100;29
2400;36
2700;34
3000;41
3300;37
3601;48
3900;51
4200;35
4500;42
4800;39
5100;44
5400;50
5700;56
6000;47
6300;37
6600;33
6900;47
7200;56
7500;56
7800;56
8100;67
8400;56
8700;63
9000;56
9300;63
9600;70
9900;93
10200;86
10500;82
10800;70
11100;55
11400;93
11700;97
12000;102
12300;136
12600;120
12900;113
13200;119
13500;139
13800;100
14100;98
14400;98
14700;112
15000;114
15300;96
15600;140
15900;102
16200;200
16500;173
16800;169
17100;134
17400;164
17700;183
18000;173
18300;149
18600;352
18900;125
19200;273
19500;282
19800;205
20100;98
20400;196
20700;253
21000;172
21300;248
21600;254
21900;448
22200;279
22500;232
22800;231
23100;203
23400;255
23700;306
24000;313
24300;285
24600;307
24900;310
25200;296
25500;371
25800;256
26100;347
26400;501
26700;345
27000;313
27300;305
27600;293
27900;269
28200;256
28500;258
28800;121
29100;111
29400;370
29700;260
30000;154
30300;104
30600;155
30900;138
31200;113
31500;145
31800;70
32100;113
32400;72
32700;68
33000;83
33300;28
33600;105
33900;54
34200;45
34500;75
34800;132
35100;94
35400;36
35700;54
36000;68
36300;72
36600;44
36900;24
37200;23
37500;24
37800;33
38100;23
38400;46
38700;12
39000;12
39300;8
39600;13
39900;15
40200;10
40500;6
40800;3
41100;8
41400;10
41700;9
42000;5
85200;5
85500;10
85800;20
86100;19
86400;13
86700;36
87000;25
87300;27
87600;25
87900;20
88200;17
88500;31
88800;36
89100;35
89400;47
89700;50
90000;53
90300;66
90600;65
90900;59
91200;62
91500;56
91800;76
92100;105
92400;84
92700;87
93000;78
93300;101
93600;69
93900;85
94200;115
94500;194
94800;147
95100;73
95700;159
96000;157
96300;106
96600;78
96900;101
97200;78
97500;82
97800;112
98100;205
98400;117
98700;118
99000;169
99300;150
99600;113
99900;117
100200;167
100500;212
100800;172
101100;170
101400;192
101700;197
102000;175
102300;264
102600;188
102900;136
103200;143
103500;156
103800;154
104100;293
104400;129
104700;83
105000;68
105300;75
105600;124
105900;214
106200;409
106500;97
106800;291
107100;140
107400;292
107700;180
108000;333
108300;155
108600;231
108900;183
109200;418
109500;227
109800;275
110100;305
110400;207
110700;210
111000;261
111300;367
111600;848
111900;281
112200;616
112800;279
113100;135
113400;402
113700;151
114000;773
114300;694
114600;651
114900;634
115200;629
115500;310
115800;158
116100;168
116400;615
116700;285
117000;173
117300;154
117600;124
117900;131
118200;170
118500;92
118800;121
119100;135
119400;304
119700;471
120000;504
120300;454
120600;99
120900;339
121200;382
121501;112
121800;364
122100;76
122400;76
122700;120
123000;14
123300;14
123600;67
123900;44
124200;39
124500;47
124800;50
125100;30
125400;23
125700;20
126000;17
126300;7
126600;6
126900;5
171900;8
172200;12
172500;18
172800;21
173100;22
173400;28
173700;35
174000;42
174300;40
174600;56
174900;57
175200;66
175500;237
175800;213
176100;258
176400;44
176700;241
177000;256
177300;288
177600;316
177900;327
178200;337
178500;357
178800;225
179101;396
179400;425
179700;416
180000;447
180300;440
180600;449
180900;462
181200;440
181500;484
181800;469
182100;379
182400;466
182700;461
183000;545
183300;455
183600;622
183900;601
184200;607
184500;594
184800;597
185100;611
185400;627
185700;656
186000;686
186300;683
186600;682
186900;725
187200;718
187500;721
187800;726
188100;711
188400;689
188700;697
189000;748
189300;729
189600;695
189900;213
190200;719
190500;696
190800;694
191100;687
191400;694
191700;698
192000;692
192300;697
192600;696
192900;696
193200;693
193500;690
193800;692
194100;688
194400;683
194700;684
195000;679
195300;677
195600;673
195900;669
196200;668
196500;663
196800;655
197100;653
197400;643
197700;639
198000;633
198300;633
198600;626
198900;617
199200;611
199500;599
199800;588
200100;581
200400;573
200700;564
201000;554
201300;544
201601;544
201900;530
202200;515
202500;506
202800;501
203101;463
203400;473
203700;436
204000;419
204300;413
204600;429
204900;411
205200;398
205500;390
205800;374
206100;358
206400;336
206700;327
207000;317
207300;298
207600;278
207900;262
208200;244
208500;227
208800;186
209100;87
209400;49
209700;20
210000;16
210300;13
210600;12
210900;12
211200;10
211500;8
211800;7
212100;7
212400;6
212700;6
213000;5
258000;5
258300;6
258600;8
258900;10
259200;18
259500;66
259800;90
260100;117
260400;139
260700;160
261000;183
261300;206
261600;240
261900;272
262200;310
262500;341
262800;364
263100;374
263400;186
263700;189
264000;137
264300;123
264600;117
264900;122
265200;131
265500;165
265800;169
266100;156
266400;133
266700;115
267001;104
267300;111
267600;128
267900;170
268200;249
268500;276
268800;423
269100;598
269400;700
269700;383
270000;538
270300;336
270601;275
270900;323
271200;373
271500;558
271800;677
272100;286
272400;251
272700;239
273000;591
273300;484
273600;649
273900;207
274200;211
274500;375
274800;189
275100;185
275400;181
275700;173
276000;183
276300;870
276600;759
276900;748
277200;645
277500;668
277800;434
278100;829
278400;297
278700;243
279000;782
279300;778
279600;273
279900;210
280200;302
280500;438
280800;731
281100;408
281400;379
281700;873
282000;815
282300;762
282600;766
282900;429
283200;206
283500;329
283800;867
284100;485
284400;742
284700;154
285000;676
285300;685
285600;665
285900;649
286200;632
286500;611
286800;592
287100;581
287400;551
287700;567
288000;561
288300;549
288600;526
288900;515
289200;498
289500;495
289800;478
290100;467
290400;454
290700;440
291000;426
291300;412
291600;399
291900;387
292201;374
292500;361
292800;343
293100;329
293400;316
293700;300
294000;283
294300;268
294600;251
294900;233
